@RELATION unlabeledMACDRecommendation

@ATTRIBUTE histogram1 real
@ATTRIBUTE histogram2 real
@ATTRIBUTE recommendation {buy,sell,stall}
@data
-1.9790360026135064E-4,-1.6101785425904648E-4,?
-1.6101785425904648E-4,-1.306925332839339E-4,?
-1.306925332839339E-4,-5.2802327366597765E-5,?
-5.2802327366597765E-5,1.1539368128650116E-4,?
1.1539368128650116E-4,2.5389212611518213E-4,?
2.5389212611518213E-4,2.0639356488392428E-4,?
2.0639356488392428E-4,1.8090502456862895E-4,?
1.8090502456862895E-4,1.8545201053145772E-4,?
1.8545201053145772E-4,1.4051691567111075E-4,?
1.4051691567111075E-4,1.1318961121483287E-4,?
1.1318961121483287E-4,-1.144397314125931E-4,?
-1.144397314125931E-4,-1.4271442078703947E-4,?
-1.4271442078703947E-4,-2.178140402561203E-4,?
-2.178140402561203E-4,-2.7953873206252764E-4,?
-2.7953873206252764E-4,-2.466826563456728E-4,?
-2.466826563456728E-4,-2.7312981941227864E-4,?
-2.7312981941227864E-4,-3.251655319841456E-4,?
-3.251655319841456E-4,-3.6934908317230383E-4,?
-3.6934908317230383E-4,-3.2631915255735004E-4,?
-3.2631915255735004E-4,-2.6970440543155005E-4,?
-2.6970440543155005E-4,-2.0182267309282588E-4,?
-2.0182267309282588E-4,-1.0508860169369566E-4,?
-1.0508860169369566E-4,-2.3181656901558913E-5,?
-2.3181656901558913E-5,9.453178739048823E-6,?
9.453178739048823E-6,5.2230727963058004E-5,?
5.2230727963058004E-5,1.4240003074940649E-4,?
1.4240003074940649E-4,1.672392782302932E-4,?
1.672392782302932E-4,2.2347611618578952E-4,?
2.2347611618578952E-4,3.3167287207041467E-4,?
3.3167287207041467E-4,3.728355064121341E-4,?
3.728355064121341E-4,2.636757258921522E-4,?
2.636757258921522E-4,1.8475716506226222E-4,?
1.8475716506226222E-4,2.0253764730683224E-4,?
2.0253764730683224E-4,3.325021708199121E-4,?
3.325021708199121E-4,5.054272074659916E-4,?
5.054272074659916E-4,6.822985416876203E-4,?
6.822985416876203E-4,8.163548163185296E-4,?
8.163548163185296E-4,8.834166966009675E-4,?
8.834166966009675E-4,8.455229110399627E-4,?
8.455229110399627E-4,6.646849113475982E-4,?
6.646849113475982E-4,5.132598579697206E-4,?
5.132598579697206E-4,3.3406973702743907E-4,?
3.3406973702743907E-4,2.348155920727517E-4,?
2.348155920727517E-4,1.0992138589494037E-4,?
1.0992138589494037E-4,9.842120483378775E-5,?
9.842120483378775E-5,5.115906335465361E-5,?
5.115906335465361E-5,1.766633743252328E-5,?
1.766633743252328E-5,-3.100757222272081E-5,?
-3.100757222272081E-5,-6.423833209437445E-5,?
-6.423833209437445E-5,-1.1781003327711076E-4,?
-1.1781003327711076E-4,-2.3402287337740226E-4,?
-2.3402287337740226E-4,-3.356474399887762E-4,?
-3.356474399887762E-4,-3.0716422840845205E-4,?
-3.0716422840845205E-4,-2.930133487603915E-4,?
-2.930133487603915E-4,-2.764324934190442E-4,?
-2.764324934190442E-4,-3.0770732779556635E-4,?
-3.0770732779556635E-4,-2.7984435283650623E-4,?
-2.7984435283650623E-4,-2.176522758917846E-4,?
-2.176522758917846E-4,-1.296875777458662E-4,?
-1.296875777458662E-4,-7.328078193411349E-5,?
-7.328078193411349E-5,1.4163053960400147E-5,?
1.4163053960400147E-5,1.1580589781638761E-4,?
1.1580589781638761E-4,2.1245987758827822E-4,?
2.1245987758827822E-4,2.8192881112523173E-4,?
2.8192881112523173E-4,2.8923113042377945E-4,?
2.8923113042377945E-4,2.5269754456038395E-4,?
2.5269754456038395E-4,1.989621376389622E-4,?
1.989621376389622E-4,1.5723003882145068E-4,?
1.5723003882145068E-4,1.0889627154226636E-4,?
1.0889627154226636E-4,1.1678431975955075E-4,?
1.1678431975955075E-4,1.279607778519017E-4,?
1.279607778519017E-4,1.358535741816636E-4,?
1.358535741816636E-4,1.3585943062652652E-4,?
1.3585943062652652E-4,1.312501244566974E-4,?
1.312501244566974E-4,1.0901254295587982E-4,?
1.0901254295587982E-4,1.315263600087154E-4,?
1.315263600087154E-4,1.697604971757458E-4,?
1.697604971757458E-4,1.0569022950937751E-4,?
1.0569022950937751E-4,5.847287260680903E-5,?
5.847287260680903E-5,8.734002122269178E-5,?
8.734002122269178E-5,9.836547087137249E-5,?
9.836547087137249E-5,1.7526347202146937E-4,?
1.7526347202146937E-4,1.0777636585422622E-4,?
1.0777636585422622E-4,1.8984714587188005E-4,?
1.8984714587188005E-4,3.251850338429475E-4,?
3.251850338429475E-4,2.7930468416182937E-4,?
2.7930468416182937E-4,2.2818428434750776E-4,?
2.2818428434750776E-4,1.1212159649844717E-4,?
1.1212159649844717E-4,3.0106067656915023E-5,?
3.0106067656915023E-5,-5.122747868262093E-5,?
-5.122747868262093E-5,-1.3541129457784627E-4,?
-1.3541129457784627E-4,-1.8092202800597777E-4,?
-1.8092202800597777E-4,-2.1598770941061852E-4,?
-2.1598770941061852E-4,-2.0580008554316512E-4,?
-2.0580008554316512E-4,-8.75414789145905E-5,?
-8.75414789145905E-5,-2.3694008956669493E-5,?
-2.3694008956669493E-5,-3.6810323350907866E-5,?
-3.6810323350907866E-5,-8.207833037721752E-5,?
-8.207833037721752E-5,-1.3472747240506587E-4,?
-1.3472747240506587E-4,-1.9404135377510258E-4,?
-1.9404135377510258E-4,-3.126932241908553E-4,?
-3.126932241908553E-4,-3.690687658174977E-4,?
-3.690687658174977E-4,-4.0048317550076917E-4,?
-4.0048317550076917E-4,-3.320062441407887E-4,?
-3.320062441407887E-4,-2.5735915754501336E-4,?
-2.5735915754501336E-4,-1.1133368039486179E-4,?
-1.1133368039486179E-4,4.586400213034284E-5,?
4.586400213034284E-5,1.9980458101559353E-4,?
1.9980458101559353E-4,3.2913856982381604E-4,?
3.2913856982381604E-4,3.225622849370416E-4,?
3.225622849370416E-4,3.491104832443945E-4,?
3.491104832443945E-4,3.4126441108785406E-4,?
3.4126441108785406E-4,2.936252241074427E-4,?
2.936252241074427E-4,2.535050559300447E-4,?
2.535050559300447E-4,1.928196204774731E-4,?
1.928196204774731E-4,5.0510246322245074E-5,?
5.0510246322245074E-5,-1.1264010283915582E-4,?
-1.1264010283915582E-4,-2.857874206457817E-4,?
-2.857874206457817E-4,-3.839968253978507E-4,?
