2015.01.20,08:02,-0.001086486350888356,stall
2015.01.20,09:02,-0.0012973700090826643,stall
2015.01.20,10:02,-0.0013170093191543664,stall
2015.01.20,11:02,-8.815354458994085E-4,stall
2015.01.20,12:02,-6.6025698740048E-4,stall
2015.01.20,13:02,-4.0974294284100806E-4,stall
2015.01.20,14:02,-1.6841931176391511E-4,stall
2015.01.20,15:02,1.0018776567069602E-4,buy
2015.01.20,16:02,1.1950663159903194E-4,stall
2015.01.20,17:02,-1.3603217486188291E-5,sell
2015.01.20,18:02,-1.8610398824027595E-4,stall
2015.01.20,19:02,-1.5620904786814015E-4,stall
2015.01.20,20:02,-2.3934556965216842E-4,stall
2015.01.20,21:02,-3.035468584383922E-4,stall
2015.01.20,22:02,-3.4352623138442836E-4,stall
2015.01.20,23:02,-3.686359093671147E-4,stall
2015.01.21,00:02,-3.497220554570684E-4,stall
2015.01.21,01:02,-3.5382546721990545E-4,stall
2015.01.21,02:02,-3.3687256928991577E-4,stall
2015.01.21,03:02,-6.305940678473233E-5,stall
2015.01.21,04:02,-2.4362361310589E-4,stall
2015.01.21,05:02,-6.830075939429463E-4,stall
2015.01.21,06:02,-9.485946490560643E-4,stall
2015.01.21,07:02,-9.883326979225405E-4,stall
2015.01.21,08:02,-0.0010359777905732113,stall
2015.01.21,09:02,-0.0013498396857745342,stall
2015.01.21,10:02,-0.0015953276947673523,stall
2015.01.21,11:02,-0.001356429673882179,stall
2015.01.21,12:02,-0.0011481916338291435,stall
2015.01.21,13:02,-7.019884154654669E-4,stall
2015.01.21,14:02,-5.52173257663512E-4,stall
2015.01.21,15:02,-4.173103324000395E-4,stall
2015.01.21,16:02,-3.719662695793025E-4,stall
2015.01.21,17:02,-3.261860457261607E-4,stall
2015.01.21,18:02,-1.7840426020688475E-4,stall
2015.01.21,19:02,-3.3863432882760315E-6,stall
2015.01.21,20:02,1.6868664004383947E-4,buy
2015.01.21,21:02,3.5822692367691936E-4,stall
2015.01.21,22:02,6.296494959379924E-4,stall
2015.01.21,23:02,6.77631066979132E-4,stall
2015.01.22,00:02,7.589175211282911E-4,stall
2015.01.22,01:02,4.689910678998487E-4,stall
2015.01.22,02:02,3.753398689792585E-4,stall
2015.01.22,03:02,2.473053826303191E-4,stall
2015.01.22,04:02,2.7745228376991867E-4,stall
2015.01.22,05:02,1.856369069594163E-4,stall
2015.01.22,06:02,8.367108074358847E-5,stall
2015.01.22,07:02,-7.055646778395333E-5,sell
2015.01.22,08:02,-2.63334862013645E-4,stall
2015.01.22,09:02,4.7991029480287835E-5,buy
2015.01.22,10:02,4.0932305667827715E-4,stall
2015.01.22,11:02,0.0011114225542724907,stall
2015.01.22,12:02,0.0015008413529721937,stall
2015.01.22,13:02,0.0018925287193778933,stall
2015.01.22,14:02,0.002042535215065343,stall
2015.01.22,15:02,0.0019876985789844238,stall
2015.01.22,16:02,0.0019310880006005986,stall
2015.01.22,17:02,0.0016083648778723245,stall
2015.01.22,18:02,0.0013037689739478775,stall
2015.01.22,19:02,0.0011473369947810452,stall
2015.01.22,20:02,9.068381844674711E-4,stall
2015.01.22,21:02,5.322909545239689E-4,stall
2015.01.22,22:02,4.0612886403567435E-4,stall
2015.01.22,23:02,2.441411611653283E-4,stall
2015.01.23,00:02,2.0484185168489566E-4,stall
2015.01.23,01:02,1.4766983667406533E-4,stall
2015.01.23,02:02,6.919250539597554E-5,stall
2015.01.23,03:02,-2.9531380547683384E-5,sell
2015.01.23,04:02,-9.422135600876719E-5,stall
2015.01.23,05:02,-5.611608093011129E-5,stall
2015.01.23,06:02,-4.6709635133329206E-5,stall
2015.01.23,07:02,2.1746190087269324E-4,buy
2015.01.23,08:02,3.927604854905803E-4,stall
2015.01.23,09:02,2.13176586773175E-4,stall
2015.01.23,10:02,1.729991157856832E-4,stall
2015.01.23,11:02,2.0914722962472052E-4,stall
2015.01.23,12:02,2.6523604313188247E-4,stall
2015.01.23,13:02,3.3155485927140486E-4,stall
2015.01.23,14:02,3.9622436052396933E-4,stall
2015.01.23,15:02,2.0731623332490316E-4,stall
2015.01.23,16:02,2.735049103833177E-4,stall
2015.01.25,17:02,2.47239517215247E-4,stall
2015.01.25,18:02,2.4105844362176188E-4,stall
2015.01.25,19:02,1.8469912303586576E-4,stall
2015.01.25,20:02,-5.373986176096263E-5,sell
2015.01.25,21:02,-2.603020856366302E-4,stall
2015.01.25,22:02,-2.1656837221762076E-4,stall
2015.01.25,23:02,-2.4813477111847084E-4,stall
2015.01.26,00:02,-2.6660343541454667E-4,stall
2015.01.26,01:02,-2.74648715709373E-4,stall
2015.01.26,02:02,-2.5979685466444346E-4,stall
2015.01.26,03:02,-2.4928706104040445E-4,stall
2015.01.26,04:02,1.7014237535726683E-4,buy
2015.01.26,05:02,4.0038863762442353E-4,stall
2015.01.26,06:02,6.956344997647496E-4,stall
2015.01.26,07:02,9.507404203351099E-4,stall
2015.01.26,08:02,0.0011204750348649687,stall
2015.01.26,09:02,0.0010797447369614082,stall
2015.01.26,10:02,0.0011307733021818137,stall
2015.01.26,11:02,0.0012563984646827321,stall
2015.01.26,12:02,0.001324880121884411,stall
2015.01.26,13:02,0.0012475511302090167,stall
2015.01.26,14:02,0.0011138645026067037,stall
2015.01.26,15:02,0.0010393062580298417,stall
2015.01.26,16:02,0.0010365334008017018,stall
2015.01.26,17:02,8.946567802375002E-4,stall
2015.01.26,18:02,6.518456196740793E-4,stall
2015.01.26,19:02,3.921132342068522E-4,stall
2015.01.26,20:02,1.5108944083772925E-4,stall
2015.01.26,21:02,-7.102308043204636E-5,sell
2015.01.26,22:02,-1.916194515093339E-4,stall
2015.01.26,23:02,-3.2096276893589515E-4,stall
2015.01.27,00:02,-3.908406759380867E-4,stall
2015.01.27,01:02,-4.488871974047907E-4,stall
2015.01.27,02:02,-4.980047428865221E-4,stall
2015.01.27,03:02,-5.697247346707146E-4,stall
2015.01.27,04:02,-3.216014112719743E-5,stall
2015.01.27,05:02,-3.32928458228055E-4,stall
2015.01.27,06:02,-0.0010117958082079426,stall
2015.01.27,07:02,-0.001158404444077256,stall
2015.01.27,08:02,-0.0011480636794919006,stall
2015.01.27,09:02,-0.0013748709235240544,stall
2015.01.27,10:02,-0.0014225881728749208,stall
2015.01.27,11:02,-0.0011780892776210492,stall
2015.01.27,12:02,-7.746067824741113E-4,stall
2015.01.27,13:02,-5.799561976071684E-4,stall
2015.01.27,14:02,-6.01022496116395E-4,stall
2015.01.27,15:02,-6.827078158600985E-4,stall
2015.01.27,16:02,-6.823162368448203E-4,stall
2015.01.27,18:02,-6.193731887054938E-4,stall
2015.01.27,19:02,-7.475792298182672E-4,stall
2015.01.27,20:02,-8.23157764079591E-4,stall
2015.01.27,21:02,-6.608011907939429E-4,stall
2015.01.27,22:02,-3.8056711419055854E-4,stall
2015.01.27,23:02,-1.883296261576575E-4,stall
2015.01.28,00:02,-1.6364129927692005E-4,stall
2015.01.28,01:02,-7.896484598210332E-5,stall
2015.01.28,02:02,-4.327268628478878E-5,stall
2015.01.28,03:02,8.247456691439317E-5,buy
2015.01.28,04:02,-6.50306258750703E-5,sell
2015.01.28,05:02,-3.1210681031546223E-4,stall
2015.01.28,06:02,-5.779343649018128E-4,stall
2015.01.28,07:02,-5.760574378238573E-4,stall
2015.01.28,08:02,-5.487637117196843E-4,stall
2015.01.28,09:02,-4.412634266559082E-4,stall
2015.01.28,10:02,-3.0726613741190374E-4,stall
2015.01.28,11:02,-1.8978849572489785E-4,stall
2015.01.28,12:02,-1.5638718063534307E-5,stall
2015.01.28,13:02,4.70923273466565E-5,buy
2015.01.28,14:02,4.169788502846419E-5,stall
2015.01.28,15:02,7.930712399334698E-5,stall
2015.01.28,16:02,1.787321868503191E-4,stall
2015.01.28,17:02,8.026287463675365E-5,stall
2015.01.28,18:02,6.120912518512767E-5,stall
2015.01.28,19:02,1.323577845581197E-4,stall
2015.01.28,20:02,2.151688609719096E-4,stall
2015.01.28,21:02,3.215180366852668E-4,stall
2015.01.28,22:02,4.4843798898964267E-4,stall
2015.01.28,23:02,5.205872670388575E-4,stall
2015.01.29,00:02,5.457805198291019E-4,stall
2015.01.29,01:02,4.4197518052769506E-4,stall
2015.01.29,02:02,2.904682681167676E-4,stall
2015.01.29,03:02,2.2674769898165578E-4,stall
2015.01.29,04:02,2.310842689734298E-4,stall
2015.01.29,05:02,2.5690206490514835E-4,stall
2015.01.29,06:02,8.609457884998293E-4,stall
2015.01.29,07:02,8.792759592195993E-4,stall
2015.01.29,08:02,9.340457950644818E-4,stall
2015.01.29,09:02,7.405356443336295E-4,stall
2015.01.29,10:02,8.153176907859999E-4,stall
2015.01.29,11:02,6.529830408650563E-4,stall
2015.01.29,12:02,8.130042254846474E-4,stall
2015.01.29,13:02,8.693544426442296E-4,stall
2015.01.29,14:02,8.143088182337331E-4,stall
2015.01.29,15:02,7.338680578950285E-4,stall
2015.01.29,16:02,5.398605899771102E-4,stall
2015.01.29,17:02,3.723180031710224E-4,stall
2015.01.29,18:02,1.1378739083595622E-4,stall
2015.01.29,19:02,-7.10549943254658E-5,sell
2015.01.29,20:02,-2.4963711207783533E-4,stall
2015.01.29,21:02,-3.435272654816728E-4,stall
2015.01.29,22:02,-4.507432513878957E-4,stall
2015.01.29,23:02,-6.145470276323361E-4,stall
2015.01.30,00:02,-6.653470624790954E-4,stall
2015.01.30,01:02,-7.69412563426536E-4,stall
2015.01.30,02:02,-8.064811050406328E-4,stall
2015.01.30,03:02,-4.295480024863957E-4,stall
2015.01.30,04:02,-3.6775897106604066E-4,stall
2015.01.30,05:02,-2.991277933514485E-4,stall
2015.01.30,06:02,-4.633349040999309E-4,stall
2015.01.30,07:02,-4.0899029034932154E-4,stall
2015.01.30,08:02,-3.1785755486343987E-4,stall
2015.01.30,09:02,-2.7281362139273306E-4,stall
2015.01.30,10:02,-3.120585294221238E-5,stall
2015.01.30,11:02,-3.9502422284366746E-4,stall
2015.01.30,12:02,-6.390690116994443E-4,stall
2015.01.30,13:02,-8.014503613690757E-4,stall
2015.01.30,14:02,-7.899885949590624E-4,stall
2015.01.30,15:02,-0.0010104283102824985,stall
2015.01.30,16:02,-0.001081562876236017,stall
2015.02.01,17:02,-6.093890114889768E-4,stall
2015.02.01,18:02,-4.7034515571072627E-4,stall
2015.02.01,19:02,-4.518674902313337E-4,stall
2015.02.01,20:02,-4.6422474474721936E-4,stall
2015.02.01,21:02,-1.9553621328047667E-4,stall
2015.02.01,22:02,3.655583074417513E-5,buy
2015.02.01,23:02,1.4666791604541732E-4,stall
2015.02.02,00:02,1.5379713063007978E-4,stall
2015.02.02,01:02,2.264806278059301E-4,stall
2015.02.02,02:02,3.614529606504964E-4,stall
2015.02.02,03:02,5.396927879517466E-4,stall
2015.02.02,04:02,7.012929620557938E-4,stall
2015.02.02,05:02,6.700862949160545E-4,stall
2015.02.02,06:02,6.853429570236747E-4,stall
2015.02.02,07:02,6.909840507153603E-4,stall
2015.02.02,08:02,5.802376560424087E-4,stall
2015.02.02,09:02,4.4633540979369373E-4,stall
2015.02.02,10:02,1.7692446171164913E-4,stall
2015.02.02,11:02,-3.123961516923743E-4,sell
2015.02.02,12:02,-5.321974208309494E-4,stall
2015.02.02,13:02,-4.982198950202669E-4,stall
2015.02.02,14:02,-5.725821859334066E-4,stall
2015.02.02,15:02,-4.8564655028731957E-4,stall
2015.02.02,16:02,-4.5486349188501385E-4,stall
2015.02.02,17:02,-4.164567425277339E-4,stall
2015.02.02,18:02,-3.947574199054374E-4,stall
2015.02.02,19:02,-3.958931271465832E-4,stall
2015.02.02,20:02,-3.8676699693754074E-4,stall
2015.02.02,21:02,-3.1081722843577606E-4,stall
2015.02.02,22:02,-2.1476381757880097E-4,stall
2015.02.02,23:02,-1.6170975255525965E-4,stall
2015.02.03,00:02,-2.4012771909226102E-4,stall
2015.02.03,01:02,-2.303657830188459E-4,stall
2015.02.03,02:02,-2.642384578373557E-4,stall
2015.02.03,03:02,-3.275497834059262E-4,stall
2015.02.03,04:02,-2.859082170880206E-4,stall
2015.02.03,05:02,-3.7593571638701426E-4,stall
2015.02.03,06:02,-4.1145022387839667E-4,stall
2015.02.03,07:02,-3.3277816352188596E-4,stall
2015.02.03,08:02,-2.4269954605195276E-4,stall
2015.02.03,09:02,-5.063811689228648E-4,stall
2015.02.03,10:02,-5.34559675209847E-4,stall
2015.02.03,11:02,-5.521945407438196E-4,stall
2015.02.03,12:02,-4.831802948131149E-4,stall
2015.02.03,13:02,-5.257458590449656E-4,stall
2015.02.03,14:02,-5.282423496775637E-4,stall
2015.02.03,15:02,-4.6216982179382365E-4,stall
2015.02.03,16:02,-2.7129049784760763E-4,stall
2015.02.03,17:02,-2.164272765468741E-4,stall
2015.02.03,18:02,-8.582583311703715E-5,stall
2015.02.03,19:02,1.4758524773634618E-5,buy
2015.02.03,20:02,9.44132022551754E-5,stall
2015.02.03,21:02,1.1061002698036458E-4,stall
2015.02.03,22:02,9.358965169722747E-5,stall
2015.02.03,23:02,2.0512346211780537E-4,stall
2015.02.04,00:02,2.4158490779026113E-4,stall
2015.02.04,01:02,2.278922828895623E-4,stall
2015.02.04,02:02,2.3593109658071835E-4,stall
2015.02.04,03:02,1.4239799414941876E-4,stall
2015.02.04,04:02,1.3592263856276936E-4,stall
2015.02.04,05:02,1.687268064456409E-4,stall
2015.02.04,06:02,2.0490110831445957E-4,stall
2015.02.04,07:02,2.497588900575923E-4,stall
2015.02.04,08:02,2.0779380933981197E-4,stall
2015.02.04,09:02,1.9609907818421722E-4,stall
2015.02.04,10:02,2.003524401750913E-4,stall
2015.02.04,11:02,1.552098952698363E-4,stall
2015.02.04,12:02,1.7940157751707728E-5,stall
2015.02.04,13:02,-1.6481268897069532E-4,sell
2015.02.04,14:02,-1.8551363111789118E-4,stall
2015.02.04,15:02,-1.8737489449870324E-4,stall
2015.02.04,16:02,-1.673305268527951E-4,stall
2015.02.04,17:02,2.340411681212785E-5,buy
2015.02.04,18:02,1.0047386015604235E-4,stall
2015.02.04,19:02,1.5563836009175482E-4,stall
2015.02.04,20:02,1.3319975166080093E-4,stall
