timestamp,open,high,low,close,close2
'2016.03.09 12:00',1.42337,1.42348,1.42317,1.42321,1.425798
'2016.03.09 13:00',1.42243,1.42287,1.42239,1.42285,1.425355
'2016.03.09 14:00',1.4219,1.42196,1.42177,1.42193,1.424525
'2016.03.09 15:00',1.42286,1.42286,1.42129,1.42132,1.424511
'2016.03.09 16:00',1.42197,1.42203,1.42196,1.42197,1.42459
'2016.03.09 17:00',1.42139,1.42159,1.4212,1.42159,1.424188
'2016.03.09 18:00',1.42103,1.42134,1.42103,1.42134,1.423977
'2016.03.09 19:00',1.42054,1.42061,1.42025,1.42035,1.423173
'2016.03.09 20:00',1.42011,1.42018,1.42,1.42,1.422837
'2016.03.09 21:00',1.41968,1.41973,1.41967,1.41973,1.42252
'2016.03.09 22:00',1.41975,1.41976,1.41967,1.41974,1.422533
'2016.03.09 23:00',1.41954,1.41958,1.41954,1.41958,1.422385
'2016.03.10 00:00',1.41974,1.41975,1.41974,1.41974,1.422537
'2016.03.10 01:00',1.42012,1.42017,1.41955,1.41956,1.422585
'2016.03.10 02:00',1.41957,1.41976,1.41917,1.41975,1.422493
'2016.03.10 03:00',1.42006,1.42011,1.41903,1.4193,1.422389
'2016.03.10 04:00',1.42147,1.42162,1.42129,1.42129,1.424071
'2016.03.10 05:00',1.42063,1.42069,1.42046,1.42059,1.423331
'2016.03.10 06:00',1.42293,1.42293,1.42262,1.42262,1.425269
'2016.03.10 07:00',1.42061,1.42061,1.42046,1.42046,1.423241
'2016.03.10 08:00',1.41548,1.41603,1.41481,1.41532,1.418756
'2016.03.10 09:00',1.41762,1.41904,1.41762,1.41856,1.421622
'2016.03.10 10:00',1.42126,1.42277,1.4212,1.42216,1.424951
'2016.03.10 11:00',1.43056,1.43091,1.4301,1.43029,1.432444
'2016.03.10 12:00',1.42999,1.43056,1.42999,1.43051,1.432422
'2016.03.10 13:00',1.42858,1.4287,1.42835,1.42868,1.430707
'2016.03.10 14:00',1.42861,1.42897,1.42861,1.42892,1.430959
'2016.03.10 15:00',1.4284,1.42861,1.42834,1.4284,1.430554
'2016.03.10 16:00',1.42769,1.4277,1.42745,1.4276,1.429752
'2016.03.10 17:00',1.42786,1.42799,1.42771,1.42798,1.430065
'2016.03.10 18:00',1.4286,1.42863,1.42817,1.42839,1.430524
'2016.03.10 19:00',1.42828,1.42842,1.42822,1.42828,1.430413
'2016.03.10 20:00',1.42692,1.42726,1.42683,1.42721,1.429371
'2016.03.10 21:00',1.42726,1.42727,1.42722,1.42724,1.42941
'2016.03.10 22:00',1.42746,1.42759,1.42742,1.42758,1.429709
'2016.03.10 23:00',1.42757,1.4276,1.42751,1.4276,1.429725
'2016.03.11 00:00',1.42725,1.42726,1.42725,1.42725,1.429414
'2016.03.11 01:00',1.42757,1.42802,1.42757,1.42798,1.430082
'2016.03.11 02:00',1.4273,1.42751,1.42727,1.42749,1.429628
'2016.03.11 03:00',1.42602,1.42632,1.4257,1.42622,1.428459
'2016.03.11 04:00',1.42644,1.42689,1.42643,1.42688,1.429053
'2016.03.11 05:00',1.42779,1.42831,1.42779,1.42831,1.430365
'2016.03.11 06:00',1.42866,1.4289,1.42862,1.42887,1.430904
'2016.03.11 07:00',1.43003,1.43016,1.42983,1.43016,1.43207
'2016.03.11 08:00',1.42907,1.42962,1.42904,1.42955,1.431539
'2016.03.11 09:00',1.4289,1.42892,1.42823,1.42839,1.430634
'2016.03.11 10:00',1.43416,1.43464,1.43399,1.43429,1.436062
'2016.03.11 11:00',1.43938,1.43985,1.43881,1.43982,1.441041
'2016.03.11 12:00',1.44237,1.44248,1.44221,1.44222,1.443476
'2016.03.11 13:00',1.44021,1.44071,1.44021,1.44059,1.441874
'2016.03.11 14:00',1.43874,1.43874,1.43855,1.43861,1.440017
'2016.03.11 15:00',1.43867,1.43867,1.43842,1.43843,1.439894
'2016.03.11 16:00',1.43723,1.43738,1.43707,1.43731,1.438767
'2016.03.13 17:00',1.43685,1.4369,1.43685,1.43685,1.43835
'2016.03.13 18:00',1.43723,1.43775,1.4372,1.43758,1.439066
'2016.03.13 19:00',1.43768,1.43771,1.43761,1.43771,1.439124
'2016.03.13 20:00',1.43778,1.43778,1.43739,1.43748,1.439016
'2016.03.13 21:00',1.43785,1.43789,1.43784,1.43786,1.439285
'2016.03.13 22:00',1.43824,1.43836,1.43823,1.43833,1.439723
'2016.03.13 23:00',1.43873,1.43873,1.43869,1.43871,1.440076
'2016.03.14 00:00',1.43799,1.438,1.43799,1.43799,1.4394
'2016.03.14 01:00',1.43853,1.43856,1.43851,1.43856,1.439927
